,procedure,categorie,type_of_work,posting_time,reference,programmme,objet,acheteur_public,lieu_d_execution,date_close,time_close,action,industry
411,AOO,Appel d'offres ouvert,Services,2021-06-12,46/DRC/CE/2021,ENTRETIEN ET ETALONNAGE DES SOUPAPES DE DECHARGES SUR LES ADDUCTIONS DE LA DIRECTION REGIONALE DE LA COTE ATLANTIQUE,ENTRETIEN ET ETALONNAGE DES SOUPAPES DE DECHARGES SUR LES ADDUCTIONS DE LA DIRECTION REGIONALE DE LA COTE ATLANTIQUE,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"RABAT, SKHIRATE-TEMARA",2022-03-02,11:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=611611&orgAcronyme=d4q&code=&retraits,Cons
412,AOO,Appel d'offres ouvert,Services,2021-12-23,10/2021/FLCN/CCH,"Etude technique du projet augmenter la sécurité des populations, réduire le risque de glissement et maintenir la compétitivité des territoires de la ville de chefchaouen.","Etude technique du projet augmenter la sécurité des populations, réduire le risque de glissement et maintenir la compétitivité des territoires de la ville de chefchaouen.",Commune urbaine de CHEFCHAOUEN,CHEFCHAOUEN,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615210&orgAcronyme=l1f&code=&retraits,Cons
413,AOO,Appel d'offres ouvert,Travaux,2021-12-29,112DR3/21,Travaux d’entretien des réseaux d’assainissement liquide des villes Oued-Zem et Boujaad,Travaux d’entretien des réseaux d’assainissement liquide des villes Oued-Zem et Boujaad,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KHOURIBGA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615848&orgAcronyme=d4q&code=&retraits,Cons
414,AOO,Appel d'offres ouvert,Fournitures,2021-12-30,56AOM/SNRT/2021,"Entretien, fourniture et pose des accessoires pour la remise en état du système d’antenne de l’émetteur radio AM du centre de la SNRT de Sidi Bennour","Entretien, fourniture et pose des accessoires pour la remise en état du système d’antenne de l’émetteur radio AM du centre de la SNRT de Sidi Bennour",LA SOCIETE NATIONALE DE RADIODIFFUSION ET DE TELEVISION,SIDI BENNOUR,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616170&orgAcronyme=x6c&code=&retraits,Cons
415,AOO,Appel d'offres ouvert,Travaux,2022-03-01,01/2021,Entretien courant de voies en enrobé à chaud dans l’Arrondissement Souani -Commune Urbaine de Tanger / Préfecture Tanger Asilah.,Entretien courant de voies en enrobé à chaud dans l’Arrondissement Souani -Commune Urbaine de Tanger / Préfecture Tanger Asilah.,Arrondissement de CHARF-SOUANI,TANGER-ASSILAH,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616491&orgAcronyme=l1f&code=&retraits,Cons
416,AOO,Appel d'offres ouvert,Travaux,2022-05-01,01/2022/MHA,TRAVAUX D’AMENAGEMENT DES PLACES PUBLIQUES AU CENTRE DE LA COMMUNE TERRITORIALE DE MHAMID EL GHIZLANE.,TRAVAUX D’AMENAGEMENT DES PLACES PUBLIQUES AU CENTRE DE LA COMMUNE TERRITORIALE DE MHAMID EL GHIZLANE.,Commune rurale de M'HAMID ELGHISLANE,ZAGORA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616896&orgAcronyme=f9f&code=&retraits,Cons
417,AOO,Appel d'offres ouvert,Fournitures,2022-07-01,01/2022/CP,Achat de carburant pour le fonctionnement des véhicules du Conseil provincial d’Es-semara lot unique,Achat de carburant pour le fonctionnement des véhicules du Conseil provincial d’Es-semara lot unique,Province de  ES-SEMARA,ES-SEMARA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617157&orgAcronyme=m8x&code=&retraits,Cons
418,AOO,Appel d'offres ouvert,Travaux,2022-07-01,5/2021,la construction d’une passerelle pour piétons au douar laazib tabrarant à la commune de beni bouchibet-province d’Al-Hoceima,la construction d’une passerelle pour piétons au douar laazib tabrarant à la commune de beni bouchibet-province d’Al-Hoceima,Commune BNI BOUCHIBET,AL HOCEIMA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617231&orgAcronyme=d0q&code=&retraits,Cons
419,AOO,Appel d'offres ouvert,Services,2022-07-01,01/2022/CMS,"L’AUTORISATION POUR L’EXPLOITATION DU STATIONNEMENT DES VOITURES, DES CAMIONS ET DES VELOMOTEURS ET DES VELOS AU TERRITOIRE DE LA COMMUNE MECHOUAR STINIA.","L’AUTORISATION POUR L’EXPLOITATION DU STATIONNEMENT DES VOITURES, DES CAMIONS ET DES VELOMOTEURS ET DES VELOS AU TERRITOIRE DE LA COMMUNE MECHOUAR STINIA.",Commune urbaine de MECHOUAR STINIA,MEKNES,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617237&orgAcronyme=q0x&code=&retraits,Cons
420,AOO,Appel d'offres ouvert,Services,2022-10-01,65/DRC/CE/2021,MAINTENANCE DES EQUIPEMENTS DES POSTES DE CHLORATION AU NIVEAU DU COMPLEXE DAOURAT ET LES STATIONS SIDI DAOUI ET DOUKKALA RELEVANT DU SECTEUR DE PRODUCTION DAOURAT-SIDI DAOUI-EL JADIDA,MAINTENANCE DES EQUIPEMENTS DES POSTES DE CHLORATION AU NIVEAU DU COMPLEXE DAOURAT ET LES STATIONS SIDI DAOUI ET DOUKKALA RELEVANT DU SECTEUR DE PRODUCTION DAOURAT-SIDI DAOUI-EL JADIDA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,EL JADIDA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617261&orgAcronyme=d4q&code=&retraits,Cons
421,AOO,Appel d'offres ouvert,Travaux,2022-10-01,05/2022/RRA,"Travaux d’aménagements paysagers de la falaise Hassan et la falaise fluviale à Rabat : Plantation, arrosage, dallage, mobilier urbain et traitement des surfaces","Travaux d’aménagements paysagers de la falaise Hassan et la falaise fluviale à Rabat : Plantation, arrosage, dallage, mobilier urbain et traitement des surfaces",RABAT REGION AMENAGEMENT,RABAT,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617359&orgAcronyme=g8e&code=&retraits,Cons
422,AOO,Appel d'offres ouvert,Travaux,2022-10-01,10/FDR/2022,TRAVAUX DE RECONSTRUCTION D’UNE  SALLE DE CLASSE  DE L’ENSEIGNEMENT PRIMAIRE AU DOUAR OUALGH - CT ITZER- CERCLE MIDELT - PROVINCE DE MIDELT,TRAVAUX DE RECONSTRUCTION D’UNE  SALLE DE CLASSE  DE L’ENSEIGNEMENT PRIMAIRE AU DOUAR OUALGH - CT ITZER- CERCLE MIDELT - PROVINCE DE MIDELT,Province de Midelt,MIDELT,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617367&orgAcronyme=g3h&code=&retraits,Cons
423,AOO,Appel d'offres ouvert,Services,2022-01-13,01/AOO/STRS/2022,les prestations de nettoyage des locaux administratifs de la Société du Tramway de Rabat-Salé.,les prestations de nettoyage des locaux administratifs de la Société du Tramway de Rabat-Salé.,SOCIETE DU TRAMWAY DE RABAT - SALE,"RABAT, SALE",2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617534&orgAcronyme=g3h&code=&retraits,Cons
424,AOO,Appel d'offres ouvert,Fournitures,2022-01-13,02/2022,ACQUISITION DE MATERIEL DE FETE ET DE PAVOISEMENT,ACQUISITION DE MATERIEL DE FETE ET DE PAVOISEMENT,Commune urbaine de AIN HARROUDA,MOHAMMADIA,2022-03-02,11:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617563&orgAcronyme=a1z&code=&retraits,Cons
425,AOO,Appel d'offres ouvert,Fournitures,2021-12-23,50/DGSN/DEB/DF/SA/2021,"la fourniture de produits alimentaires pour usage humain pain et pâtisserie en lot unique au profit de l’Institut Royal de Police à Kenitra, les Ecoles de Police de Fouarate et Boukanadel.","la fourniture de produits alimentaires pour usage humain pain et pâtisserie en lot unique au profit de l’Institut Royal de Police à Kenitra, les Ecoles de Police de Fouarate et Boukanadel.",DIRECTION GENERALE DE LA SURETE NATIONALE,"RABAT, SALE, KENITRA",2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615191&orgAcronyme=j4k&code=&retraits,Cons
426,AOO,Appel d'offres ouvert,Fournitures,2021-12-29,110DR3/21,l’Acquisition du  matériel exploitation et entretien des ouvrages assainissement au centre de M’RIRT.,l’Acquisition du  matériel exploitation et entretien des ouvrages assainissement au centre de M’RIRT.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KHENIFRA,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615794&orgAcronyme=d4q&code=&retraits,Cons
427,AOO,Appel d'offres ouvert,Services,2022-06-01,34/BP/2021,Contrôle des études techniques des projets de construction et d'aménagement des pistes à la préfecture de Marrakech,Contrôle des études techniques des projets de construction et d'aménagement des pistes à la préfecture de Marrakech,PREFECTURE de MARRAKECH,MARRAKECH,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617015&orgAcronyme=j0w&code=&retraits,Cons
428,AOO,Appel d'offres ouvert,Travaux,2022-06-01,35/BP/2021,Extension du réseau électrique Basse Tension et injection des postes aux villages de la commune territoriale Loudaya à la Préfecture de Marrakech,Extension du réseau électrique Basse Tension et injection des postes aux villages de la commune territoriale Loudaya à la Préfecture de Marrakech,PREFECTURE de MARRAKECH,MARRAKECH,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617021&orgAcronyme=j0w&code=&retraits,Cons
429,AOO,Appel d'offres ouvert,Fournitures,2022-06-01,33BP2021,Achat de mobilier et matériel pour l’équipement de classes de préscolaire,,,MARRAKECH,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617028&orgAcronyme=j0w&code=&retraits,Cons
430,AOO,Appel d'offres ouvert,Travaux,2022-07-01,63/DRC/CE/2021,ACQUISITION D'UN LOT D'ONDULEURS ET ÇHARGEURS DE BATTERIES POUR LES POSTES DE COMPTAGE HYDRAULIQUES RELEVANT DU SECTEUR DE PRODUCTION DAOURAT SIDI DAOUr Et JADIDA.,ACQUISITION D'UN LOT D'ONDULEURS ET ÇHARGEURS DE BATTERIES POUR LES POSTES DE COMPTAGE HYDRAULIQUES RELEVANT DU SECTEUR DE PRODUCTION DAOURAT SIDI DAOUr Et JADIDA.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,EL JADIDA,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617177&orgAcronyme=d4q&code=&retraits,Cons
431,AOO,Appel d'offres ouvert,Services,2022-10-01,02/2022/so2302up,"L’HYGIENE, LA DESINFECTION ET LE NETTOYAGE DES  BATIMENTS DES FORMATIONS DE SOINS DE SANTE PRIMAIRES RELEVANT DE LA DELEGATION DU MINISTERE DE LA SANTE A LA PROVINCE DE KHENIFRA","L’HYGIENE, LA DESINFECTION ET LE NETTOYAGE DES  BATIMENTS DES FORMATIONS DE SOINS DE SANTE PRIMAIRES RELEVANT DE LA DELEGATION DU MINISTERE DE LA SANTE A LA PROVINCE DE KHENIFRA",DELEGUE DU MINISTERE DE LA SANTE A LA PROVINCE KHENIFRA,KHENIFRA,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617276&orgAcronyme=q9t&code=&retraits,Cons
432,AOO,Appel d'offres ouvert,Travaux,2022-10-01,09/FDR/2022,TRAVAUX DE RECONSTRUCTION D’UNE  SALLE DE CLASSE  DE L’ENSEIGNEMENT,,,MIDELT,2022-03-02,10:30,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=617365&orgAcronyme=g3h&code=&retraits,Cons
433,AOO,Appel d'offres ouvert,Travaux,2021-12-29,109DR3/21,Sécurisation électronique des ouvrages d’assainissement au centre KHENIFRA,Sécurisation électronique des ouvrages d’assainissement au centre KHENIFRA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,KHENIFRA,2022-03-02,10:15,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615786&orgAcronyme=d4q&code=&retraits,Cons
434,AOO,Appel d'offres ouvert,Travaux,2021-12-13,88/DR2/2021,ASSAINISSEMENT LIQUIDE DE LA VILLE DE CHICHAOUA -EXTENSION ET TRAITEMENT DES ODEURS DE LA STEP DE LA VILLE DE CHICHAOUA. -LOT : LIGNE ELECTRIQUE.,ASSAINISSEMENT LIQUIDE DE LA VILLE DE CHICHAOUA -EXTENSION ET TRAITEMENT DES ODEURS DE LA STEP DE LA VILLE DE CHICHAOUA. -LOT : LIGNE ELECTRIQUE.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,CHICHAOUA,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613127&orgAcronyme=d4q&code=&retraits,Cons
435,AOO,Appel d'offres ouvert,Fournitures,2021-12-13,02/2021,Acquisition et à l’installation  de matériel informatique pour la refonte du réseau informatique de l’Institut Supérieur de l’Information et de la Communication (ISIC) à Rabat,Acquisition et à l’installation  de matériel informatique pour la refonte du réseau informatique de l’Institut Supérieur de l’Information et de la Communication (ISIC) à Rabat,INSTITUT SUPERIEUR DE L'INFORMATION ET DE LA COMMUNICATION,RABAT,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613194&orgAcronyme=x6c&code=&retraits,Cons
436,AOO,Appel d'offres ouvert,Services,2021-12-14,55/DRC/CE/2021,TRAVAUX D'ENTRETIEN DES EQUIPEMENTS DE PRECHLORATION DE BOUREGREG ET D’OUM AZZA,TRAVAUX D'ENTRETIEN DES EQUIPEMENTS DE PRECHLORATION DE BOUREGREG ET D’OUM AZZA,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,RABAT,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613546&orgAcronyme=d4q&code=&retraits,Cons
437,AOO,Appel d'offres ouvert,Fournitures,2021-12-21,63/DRG/CA/I/2021,"Acquisition du matériel de sécurité  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia","Acquisition du matériel de sécurité  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,GUELMIM,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613869&orgAcronyme=d4q&code=&retraits,Cons
438,AOO,Appel d'offres ouvert,Fournitures,2021-12-21,64/DRG/CA/I/2021,"Acquisition du matériel d'entretien et d'exploitation  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia","Acquisition du matériel d'entretien et d'exploitation  assainissement pour les centres de Taghjijt, Mirleft et EL ouatia",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,GUELMIM,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=613870&orgAcronyme=d4q&code=&retraits,Cons
439,AOO,Appel d'offres ouvert,Services,2021-12-31,60/DRG/CE/D/2021,Etude d’AEP des communes relevant des provinces de Tan Tan et d’Assa-Zag,Etude d’AEP des communes relevant des provinces de Tan Tan et d’Assa-Zag,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"ASSA-ZAG, TAN-TAN",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615763&orgAcronyme=d4q&code=&retraits,Cons
440,AOO,Appel d'offres ouvert,Services,2021-12-31,61/DRG/CE/D/2021,"Etude d'AEP de la population rurale de 4 communes Territorilales : ANFEG, BOUTROUCH, IBDAR et TIGHIRT relevant de la province de Sidi Ifni","Etude d'AEP de la population rurale de 4 communes Territorilales : ANFEG, BOUTROUCH, IBDAR et TIGHIRT relevant de la province de Sidi Ifni",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,SIDI IFNI,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615766&orgAcronyme=d4q&code=&retraits,Cons
441,AOO,Appel d'offres ouvert,Travaux,2021-12-31,62/DRG/CE/I/2021,Acquisition des équipements de secours pour les ST de Tan Tan et Assa – lot : GEP,Acquisition des équipements de secours pour les ST de Tan Tan et Assa – lot : GEP,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"ASSA-ZAG, TAN-TAN",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615769&orgAcronyme=d4q&code=&retraits,Cons
442,AOO,Appel d'offres ouvert,Travaux,2021-12-29,108DR3/21,"Travaux de réhabilitation du GC des réservoirs des quatre centres de HAD BOUMOUSSA ,HAD BRADIA,HAL MARBAA et SIDI JABER","Travaux de réhabilitation du GC des réservoirs des quatre centres de HAD BOUMOUSSA ,HAD BRADIA,HAL MARBAA et SIDI JABER",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"BENI MELLAL, FQUIH BEN SALAH",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615777&orgAcronyme=d4q&code=&retraits,Cons
443,AOO,Appel d'offres ouvert,Travaux,2021-12-29,97/DR2/2021,Entretien et réparation des conduites de diamètres inférieurs ou égal à 400 mm au niveau des centres relevant de l'Agence Mixte RHAMNA. Province de Rhamna.,Entretien et réparation des conduites de diamètres inférieurs ou égal à 400 mm au niveau des centres relevant de l'Agence Mixte RHAMNA. Province de Rhamna.,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,REHAMNA,2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=615915&orgAcronyme=d4q&code=&retraits,Cons
444,AOO,Appel d'offres ouvert,Travaux,2021-12-30,82/DR8/C/2021,Acquisition et installation des appareils de mesure en continu pour les stations relevant de la SP8/1,Acquisition et installation des appareils de mesure en continu pour les stations relevant de la SP8/1,OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"LAAYOUNE, TARFAYA",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616245&orgAcronyme=d4q&code=&retraits,Cons
445,AOO,Appel d'offres ouvert,Fournitures,2021-12-30,84/DR8/C/2021,"Acquisition des pièces de rechange pour les Stations de Dessalement et les Stations de Traitement de DR8, Lot : Electrique","Acquisition des pièces de rechange pour les Stations de Dessalement et les Stations de Traitement de DR8, Lot : Electrique",OFFICE NATIONAL DE L'ELECTRICITE ET DE L'EAU POTABLE - BRANCHE EAU,"LAAYOUNE, BOUJDOUR, TARFAYA, ES-SEMARA, OUED ED DAHAB, AOUSSERD",2022-03-02,10:00,https://www.marchespublics.gov.ma/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=616252&orgAcronyme=d4q&code=&retraits,Cons
